Year,Month,Day,DayOfWeek,Flight_Date,UniqueCarrier,Tai_lNum,FlightNum,Origin_Airport,Origin_City_Name,Origin_State,Scheduled_Departure,Departure_Time,Dep_Delay,DepDel15,Dep_Delay_Groups,Scheduled_Arrival,Arrival_Time,Arrival_Delay,Arr_Delay_Minutes,Arr_Del_morethan15,Cancelled,Diverted,Distance,DistanceGroup,Carrier_Delay,WeatherDelay,NAS_Delay,Security_Delay,Late_Aircraft_Delay,Top_Carriers,Top_Origin,DEPTIME_GROUP1,DEPTIME_GROUP2,DEPTIME_GROUP3
2016,7,9,6,09/07/2016,AA,N784AA,180,LAX,"Los Angeles, CA",CA,1700,1719,19,1,1,137,147,10,10,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,10,7,10/07/2016,AA,N787AA,180,LAX,"Los Angeles, CA",CA,1700,1702,2,0,0,137,124,-13,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,11,1,11/07/2016,AA,N783AA,180,LAX,"Los Angeles, CA",CA,1700,1704,4,0,0,137,119,-18,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,12,2,12/07/2016,AA,N799AA,180,LAX,"Los Angeles, CA",CA,1700,1710,10,0,0,137,121,-16,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,13,3,13/07/2016,AA,N794AA,180,LAX,"Los Angeles, CA",CA,1700,1710,10,0,0,137,131,-6,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,14,4,14/07/2016,AA,N795AA,180,LAX,"Los Angeles, CA",CA,1700,2004,184,1,12,137,408,151,151,1,0,0,2475,10,5,0,0,0,146,1,1,1800-2359,2000-2200,2000-2100
2016,7,15,5,15/07/2016,AA,N792AA,180,LAX,"Los Angeles, CA",CA,1700,1926,146,1,9,137,331,114,114,1,0,0,2475,10,2,0,0,0,112,1,1,1800-2359,1800-2000,1900-2000
2016,7,16,6,16/07/2016,AA,N795AA,180,LAX,"Los Angeles, CA",CA,1700,1700,0,0,0,137,115,-22,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1600-1700
2016,7,17,7,17/07/2016,AA,N797AA,180,LAX,"Los Angeles, CA",CA,1700,1755,55,1,3,137,215,38,38,1,0,0,2475,10,2,0,0,0,36,1,1,1200-1800,1600-1800,1700-1800
2016,7,19,2,19/07/2016,AA,N793AA,180,LAX,"Los Angeles, CA",CA,1700,1655,-5,0,-1,137,141,4,4,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1600-1700
2016,7,20,3,20/07/2016,AA,N794AA,180,LAX,"Los Angeles, CA",CA,1700,1851,111,1,7,137,312,95,95,1,0,0,2475,10,1,0,0,0,94,1,1,1800-2359,1800-2000,1800-1900
2016,7,21,4,21/07/2016,AA,N788AA,180,LAX,"Los Angeles, CA",CA,1700,1658,-2,0,-1,137,127,-10,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1600-1700
2016,7,22,5,22/07/2016,AA,N784AA,180,LAX,"Los Angeles, CA",CA,1700,1657,-3,0,-1,137,121,-16,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1600-1700
2016,7,23,6,23/07/2016,AA,N795AA,180,LAX,"Los Angeles, CA",CA,1700,1658,-2,0,-1,137,130,-7,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1600-1700
2016,7,24,7,24/07/2016,AA,N794AA,180,LAX,"Los Angeles, CA",CA,1700,1714,14,0,0,137,132,-5,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,25,1,25/07/2016,AA,N784AA,180,LAX,"Los Angeles, CA",CA,1700,1824,84,1,5,137,240,63,63,1,0,0,2475,10,0,0,63,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,26,2,26/07/2016,AA,N795AA,180,LAX,"Los Angeles, CA",CA,1700,1656,-4,0,-1,137,129,-8,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1600-1700
2016,7,27,3,27/07/2016,AA,N783AA,180,LAX,"Los Angeles, CA",CA,1700,1656,-4,0,-1,137,114,-23,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1600-1700
2016,7,28,4,28/07/2016,AA,N799AA,180,LAX,"Los Angeles, CA",CA,1700,2009,189,1,12,137,511,214,214,1,0,0,2475,10,0,0,25,0,189,1,1,1800-2359,2000-2200,2000-2100
2016,7,29,5,29/07/2016,AA,N788AA,180,LAX,"Los Angeles, CA",CA,1700,1812,72,1,4,137,212,35,35,1,0,0,2475,10,15,0,0,0,20,1,1,1800-2359,1800-2000,1800-1900
2016,7,30,6,30/07/2016,AA,N786AA,180,LAX,"Los Angeles, CA",CA,1700,1703,3,0,0,137,135,-2,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,31,7,31/07/2016,AA,N795AA,180,LAX,"Los Angeles, CA",CA,1700,1958,178,1,11,137,417,160,160,1,0,0,2475,10,7,0,0,0,153,1,1,1800-2359,1800-2000,1900-2000
2016,7,10,7,10/07/2016,AA,N4XWAA,181,DFW,"Dallas/Fort Worth, TX",TX,1610,1706,56,1,3,1836,1930,54,54,1,0,0,802,4,3,0,0,0,51,1,1,1200-1800,1600-1800,1700-1800
2016,7,17,7,17/07/2016,AA,N564AA,181,DFW,"Dallas/Fort Worth, TX",TX,1610,1605,-5,0,-1,1836,1820,-16,0,0,0,0,802,4,0,0,0,0,0,1,1,1200-1800,1600-1800,1600-1700
2016,7,24,7,24/07/2016,AA,N504AA,181,DFW,"Dallas/Fort Worth, TX",TX,1610,1658,48,1,3,1836,2040,124,124,1,0,0,802,4,0,0,124,0,0,1,1,1200-1800,1600-1800,1600-1700
2016,7,31,7,31/07/2016,AA,N555AA,181,DFW,"Dallas/Fort Worth, TX",TX,1610,1706,56,1,3,1836,1940,64,64,1,0,0,802,4,55,0,8,0,1,1,1,1200-1800,1600-1800,1700-1800
2016,7,1,5,01/07/2016,AA,N790AA,181,JFK,"New York, NY",NY,1800,2130,210,1,12,2126,107,221,221,1,0,0,2475,10,0,198,11,0,12,1,1,1800-2359,2000-2200,2100-2200
2016,7,2,6,02/07/2016,AA,N785AA,181,JFK,"New York, NY",NY,1800,1831,31,1,2,2126,2154,28,28,1,0,0,2475,10,28,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,3,7,03/07/2016,AA,N795AA,181,JFK,"New York, NY",NY,1800,1756,-4,0,-1,2126,2046,-40,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,4,1,04/07/2016,AA,N783AA,181,JFK,"New York, NY",NY,1800,1754,-6,0,-1,2126,2040,-46,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,1,5,01/07/2016,AA,N005AA,182,LAX,"Los Angeles, CA",CA,1810,1820,10,0,0,2319,2340,21,21,1,0,0,1242,5,0,0,11,0,10,1,1,1800-2359,1800-2000,1800-1900
2016,7,2,6,02/07/2016,AA,N009AA,182,LAX,"Los Angeles, CA",CA,1820,1856,36,1,2,2329,2351,22,22,1,0,0,1242,5,0,0,0,0,22,1,1,1800-2359,1800-2000,1800-1900
2016,7,3,7,03/07/2016,AA,N003AA,182,LAX,"Los Angeles, CA",CA,1820,1826,6,0,0,2329,2322,-7,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,4,1,04/07/2016,AA,N025AA,182,LAX,"Los Angeles, CA",CA,1810,1803,-7,0,-1,2319,2329,10,10,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,5,2,05/07/2016,AA,N029AA,182,LAX,"Los Angeles, CA",CA,1810,1803,-7,0,-1,2319,2254,-25,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,6,3,06/07/2016,AA,N013AA,182,LAX,"Los Angeles, CA",CA,1810,1824,14,0,0,2319,2328,9,9,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,7,4,07/07/2016,AA,N016AA,182,LAX,"Los Angeles, CA",CA,1810,1803,-7,0,-1,2319,2301,-18,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,8,5,08/07/2016,AA,N013AA,182,LAX,"Los Angeles, CA",CA,1810,1814,4,0,0,2319,2316,-3,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,10,7,10/07/2016,AA,N016AA,182,LAX,"Los Angeles, CA",CA,1820,1824,4,0,0,2329,2314,-15,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,11,1,11/07/2016,AA,N027AA,182,LAX,"Los Angeles, CA",CA,1810,1814,4,0,0,2319,2259,-20,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,12,2,12/07/2016,AA,N005AA,182,LAX,"Los Angeles, CA",CA,1810,1820,10,0,0,2319,2318,-1,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,13,3,13/07/2016,AA,N027AA,182,LAX,"Los Angeles, CA",CA,1810,1819,9,0,0,2319,2326,7,7,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,14,4,14/07/2016,AA,N027AA,182,LAX,"Los Angeles, CA",CA,1810,1820,10,0,0,2319,2318,-1,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,15,5,15/07/2016,AA,N026AA,182,LAX,"Los Angeles, CA",CA,1810,1802,-8,0,-1,2319,2303,-16,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,17,7,17/07/2016,AA,N027AA,182,LAX,"Los Angeles, CA",CA,1820,1847,27,1,1,2329,2347,18,18,1,0,0,1242,5,7,0,0,0,11,1,1,1800-2359,1800-2000,1800-1900
2016,7,18,1,18/07/2016,AA,N027AA,182,LAX,"Los Angeles, CA",CA,1810,1802,-8,0,-1,2319,2318,-1,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,19,2,19/07/2016,AA,N008AA,182,LAX,"Los Angeles, CA",CA,1810,2102,172,1,11,2319,203,164,164,1,0,0,1242,5,2,0,0,0,162,1,1,1800-2359,2000-2200,2100-2200
2016,7,20,3,20/07/2016,AA,N007AA,182,LAX,"Los Angeles, CA",CA,1810,1803,-7,0,-1,2319,2301,-18,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,21,4,21/07/2016,AA,N004AA,182,LAX,"Los Angeles, CA",CA,1810,1806,-4,0,-1,2319,2319,0,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,22,5,22/07/2016,AA,N026AA,182,LAX,"Los Angeles, CA",CA,1810,1804,-6,0,-1,2319,2313,-6,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,24,7,24/07/2016,AA,N026AA,182,LAX,"Los Angeles, CA",CA,1820,1819,-1,0,-1,2329,2315,-14,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,25,1,25/07/2016,AA,N016AA,182,LAX,"Los Angeles, CA",CA,1810,2003,113,1,7,2319,102,103,103,1,0,0,1242,5,5,0,0,0,98,1,1,1800-2359,2000-2200,2000-2100
2016,7,26,2,26/07/2016,AA,N007AA,182,LAX,"Los Angeles, CA",CA,1810,1804,-6,0,-1,2319,2306,-13,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,27,3,27/07/2016,AA,N014AA,182,LAX,"Los Angeles, CA",CA,1810,1805,-5,0,-1,2319,2313,-6,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,28,4,28/07/2016,AA,N016AA,182,LAX,"Los Angeles, CA",CA,1810,1804,-6,0,-1,2319,2311,-8,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,29,5,29/07/2016,AA,N030AA,182,LAX,"Los Angeles, CA",CA,1810,1807,-3,0,-1,2319,2310,-9,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,31,7,31/07/2016,AA,N010AA,182,LAX,"Los Angeles, CA",CA,1820,1817,-3,0,-1,2329,2313,-16,0,0,0,0,1242,5,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,1,5,01/07/2016,AA,N857AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1450,0,0,0,1703,1642,-21,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,2,6,02/07/2016,AA,N892AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1514,24,1,1,1703,1716,13,13,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1500-1600
2016,7,3,7,03/07/2016,AA,N873AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1622,92,1,6,1703,1825,82,82,1,0,0,1660,7,64,0,0,0,18,1,1,1200-1800,1600-1800,1600-1700
2016,7,4,1,04/07/2016,AA,N864AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1447,-3,0,-1,1703,1652,-11,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,5,2,05/07/2016,AA,N861AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1507,17,1,1,1703,1722,19,19,1,0,0,1660,7,6,0,2,0,11,1,1,1200-1800,1400-1600,1500-1600
2016,7,6,3,06/07/2016,AA,N856AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1711,141,1,9,1703,1934,151,151,1,0,0,1660,7,141,0,10,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,7,4,07/07/2016,AA,N855AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1446,-4,0,-1,1703,1701,-2,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,8,5,08/07/2016,AA,N850AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1458,8,0,0,1703,1712,9,9,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,9,6,09/07/2016,AA,N868AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1449,-1,0,-1,1703,1704,1,1,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,10,7,10/07/2016,AA,N863AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1445,-5,0,-1,1703,1651,-12,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,11,1,11/07/2016,AA,N862AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1445,-5,0,-1,1703,1659,-4,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,12,2,12/07/2016,AA,N864AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1451,1,0,0,1703,1707,4,4,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,13,3,13/07/2016,AA,N861AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1449,-1,0,-1,1703,1705,2,2,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,14,4,14/07/2016,AA,N856AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1448,-2,0,-1,1703,1652,-11,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,15,5,15/07/2016,AA,N862AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1559,69,1,4,1703,1756,53,53,1,0,0,1660,7,0,7,0,0,46,1,1,1200-1800,1400-1600,1500-1600
2016,7,16,6,16/07/2016,AA,N892AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1449,-1,0,-1,1703,1657,-6,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,17,7,17/07/2016,AA,N857AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1445,-5,0,-1,1703,1705,2,2,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,18,1,18/07/2016,AA,N988AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1447,-3,0,-1,1703,1639,-24,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,19,2,19/07/2016,AA,N851AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1450,0,0,0,1703,1656,-7,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,20,3,20/07/2016,AA,N865AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1504,14,0,0,1703,1657,-6,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1500-1600
2016,7,21,4,21/07/2016,AA,N858AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1452,2,0,0,1703,1653,-10,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,22,5,22/07/2016,AA,N853AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1652,122,1,8,1703,1851,108,108,1,0,0,1660,7,21,0,0,0,87,1,1,1200-1800,1600-1800,1600-1700
2016,7,23,6,23/07/2016,AA,N876AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1457,7,0,0,1703,1656,-7,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,24,7,24/07/2016,AA,N862AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1458,8,0,0,1703,1649,-14,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,25,1,25/07/2016,AA,N864AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1450,0,0,0,1703,1648,-15,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,26,2,26/07/2016,AA,N865AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1503,13,0,0,1703,1721,18,18,1,0,0,1660,7,13,0,5,0,0,1,1,1200-1800,1400-1600,1500-1600
2016,7,27,3,27/07/2016,AA,N850AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1503,13,0,0,1703,1753,50,50,1,0,0,1660,7,9,0,37,0,4,1,1,1200-1800,1400-1600,1500-1600
2016,7,28,4,28/07/2016,AA,N864AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1447,-3,0,-1,1703,1651,-12,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,29,5,29/07/2016,AA,N861AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1450,0,0,0,1703,1652,-11,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,30,6,30/07/2016,AA,N881AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1446,-4,0,-1,1703,1644,-19,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,31,7,31/07/2016,AA,N855AA,184,DFW,"Dallas/Fort Worth, TX",TX,1450,1448,-2,0,-1,1703,1646,-17,0,0,0,0,1660,7,0,0,0,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,1,5,01/07/2016,AA,N783AA,185,JFK,"New York, NY",NY,2100,122,262,1,12,9,434,265,265,1,0,0,2475,10,0,78,3,0,184,1,1,0000-0600,0000-0200,0100-0200
2016,7,3,7,03/07/2016,AA,N786AA,185,JFK,"New York, NY",NY,2100,2111,11,0,0,9,15,6,6,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,2000-2200,2100-2200
2016,7,4,1,04/07/2016,AA,N793AA,185,JFK,"New York, NY",NY,2100,2100,0,0,0,9,9,0,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,5,2,05/07/2016,AA,N798AA,185,JFK,"New York, NY",NY,2100,2106,6,0,0,9,4,-5,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,2000-2200,2100-2200
2016,7,6,3,06/07/2016,AA,N793AA,185,JFK,"New York, NY",NY,2100,2057,-3,0,-1,9,2341,-28,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,7,4,07/07/2016,AA,N783AA,185,JFK,"New York, NY",NY,2100,2255,115,1,7,9,220,131,131,1,0,0,2475,10,87,0,16,0,28,1,1,1800-2359,2200-2359,2200-2300
2016,7,8,5,08/07/2016,AA,N789AA,185,JFK,"New York, NY",NY,2100,2129,29,1,1,9,114,65,65,1,0,0,2475,10,0,0,65,0,0,1,1,1800-2359,2000-2200,2100-2200
2016,7,9,6,09/07/2016,AA,N793AA,185,JFK,"New York, NY",NY,2100,2057,-3,0,-1,9,48,39,39,1,0,0,2475,10,0,0,39,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,10,7,10/07/2016,AA,N788AA,185,JFK,"New York, NY",NY,2100,2100,0,0,0,9,2,-7,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,11,1,11/07/2016,AA,N793AA,185,JFK,"New York, NY",NY,2100,2055,-5,0,-1,9,16,7,7,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,12,2,12/07/2016,AA,N786AA,185,JFK,"New York, NY",NY,2100,2120,20,1,1,9,38,29,29,1,0,0,2475,10,0,0,9,0,20,1,1,1800-2359,2000-2200,2100-2200
2016,7,13,3,13/07/2016,AA,N784AA,185,JFK,"New York, NY",NY,2100,2216,76,1,5,9,138,89,89,1,0,0,2475,10,0,0,50,0,39,1,1,1800-2359,2200-2359,2200-2300
2016,7,14,4,14/07/2016,AA,N788AA,185,JFK,"New York, NY",NY,2100,2130,30,1,2,9,43,34,34,1,0,0,2475,10,6,0,4,0,24,1,1,1800-2359,2000-2200,2100-2200
2016,7,15,5,15/07/2016,AA,N789AA,185,JFK,"New York, NY",NY,2100,2109,9,0,0,9,40,31,31,1,0,0,2475,10,4,0,22,0,5,1,1,1800-2359,2000-2200,2100-2200
2016,7,16,6,16/07/2016,AA,N792AA,185,JFK,"New York, NY",NY,2100,2100,0,0,0,9,9,0,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,17,7,17/07/2016,AA,N786AA,185,JFK,"New York, NY",NY,2100,2100,0,0,0,9,16,7,7,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,18,1,18/07/2016,AA,N791AA,185,JFK,"New York, NY",NY,2100,2330,150,1,10,9,213,124,124,1,0,0,2475,10,0,0,53,0,71,1,1,1800-2359,2200-2359,2300-2359
2016,7,19,2,19/07/2016,AA,N785AA,185,JFK,"New York, NY",NY,2100,2146,46,1,3,9,41,32,32,1,0,0,2475,10,3,0,0,0,29,1,1,1800-2359,2000-2200,2100-2200
2016,7,20,3,20/07/2016,AA,N789AA,185,JFK,"New York, NY",NY,2100,2100,0,0,0,9,2354,-15,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,21,4,21/07/2016,AA,N793AA,185,JFK,"New York, NY",NY,2100,2119,19,1,1,9,21,12,12,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,2000-2200,2100-2200
2016,7,22,5,22/07/2016,AA,N798AA,185,JFK,"New York, NY",NY,2100,2253,113,1,7,9,118,69,69,1,0,0,2475,10,4,0,0,0,65,1,1,1800-2359,2200-2359,2200-2300
2016,7,23,6,23/07/2016,AA,N789AA,185,JFK,"New York, NY",NY,2100,2116,16,1,1,9,42,33,33,1,0,0,2475,10,4,0,17,0,12,1,1,1800-2359,2000-2200,2100-2200
2016,7,24,7,24/07/2016,AA,N786AA,185,JFK,"New York, NY",NY,2100,2101,1,0,0,9,24,15,15,1,0,0,2475,10,1,0,14,0,0,1,1,1800-2359,2000-2200,2100-2200
2016,7,26,2,26/07/2016,AA,N796AA,185,JFK,"New York, NY",NY,2100,2057,-3,0,-1,9,34,25,25,1,0,0,2475,10,0,0,25,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,27,3,27/07/2016,AA,N793AA,185,JFK,"New York, NY",NY,2100,2130,30,1,2,9,23,14,14,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,2000-2200,2100-2200
2016,7,28,4,28/07/2016,AA,N792AA,185,JFK,"New York, NY",NY,2100,2200,60,1,4,9,151,102,102,1,0,0,2475,10,5,0,42,0,55,1,1,1800-2359,2000-2200,2100-2200
2016,7,29,5,29/07/2016,AA,N794AA,185,JFK,"New York, NY",NY,2100,2131,31,1,2,9,42,33,33,1,0,0,2475,10,31,0,2,0,0,1,1,1800-2359,2000-2200,2100-2200
2016,7,30,6,30/07/2016,AA,N795AA,185,JFK,"New York, NY",NY,2100,2108,8,0,0,9,37,28,28,1,0,0,2475,10,0,0,28,0,0,1,1,1800-2359,2000-2200,2100-2200
2016,7,31,7,31/07/2016,AA,N784AA,185,JFK,"New York, NY",NY,2100,41,221,1,12,9,351,222,222,1,0,0,2475,10,0,0,12,0,210,1,1,0000-0600,0000-0200,0000-0100
2016,7,2,6,02/07/2016,AA,N3CNAA,186,ORD,"Chicago, IL",IL,1154,1154,0,0,0,1504,1447,-17,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,3,7,03/07/2016,AA,N3JMAA,186,ORD,"Chicago, IL",IL,1150,1147,-3,0,-1,1500,1446,-14,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,4,1,04/07/2016,AA,N3BNAA,186,ORD,"Chicago, IL",IL,1150,1149,-1,0,-1,1500,1502,2,2,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,5,2,05/07/2016,AA,N3CKAA,186,ORD,"Chicago, IL",IL,1153,1153,0,0,0,1503,1448,-15,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,6,3,06/07/2016,AA,N3NCAA,186,ORD,"Chicago, IL",IL,1153,1156,3,0,0,1503,1501,-2,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,7,4,07/07/2016,AA,N3JMAA,186,ORD,"Chicago, IL",IL,1153,1228,35,1,2,1503,1602,59,59,1,0,0,733,3,0,0,59,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,8,5,08/07/2016,AA,N3FDAA,186,ORD,"Chicago, IL",IL,1153,1150,-3,0,-1,1503,1505,2,2,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,9,6,09/07/2016,AA,N3JDAA,186,ORD,"Chicago, IL",IL,1153,1155,2,0,0,1503,1442,-21,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
