date,time,username,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-7-6,18:41:25:443139970,viktor,1,0.1432,0.6246,-0.3190,-0.5865,1.6943,-1.4924
2017-7-6,18:41:25:643832981,viktor,1,1.7815,-0.4222,-1.3585,-0.3538,-1.7996,-2.8702
2017-7-6,18:41:25:843791007,viktor,1,-0.1401,-0.4879,0.1463,1.8759,0.3625,0.9626
2017-7-6,18:41:26:43914973,viktor,1,1.9293,-1.5453,-1.5872,0.8470,-1.5871,2.1581
2017-7-6,18:41:26:244056999,viktor,1,0.1637,0.5998,-0.3808,-1.2880,0.7288,-0.8982
2017-7-6,18:41:26:443929016,viktor,1,1.8608,-0.6290,-1.9949,-1.0063,-1.4214,-3.3464
2017-7-6,18:41:26:643154025,viktor,1,-0.2662,-0.5358,0.4248,1.5175,0.7460,0.4773
2017-7-6,18:41:26:843017995,viktor,1,1.3757,-0.7154,-1.8147,0.9275,0.2739,2.6449
2017-7-6,18:41:27:43792009,viktor,1,0.2089,0.6776,-0.4719,-1.1437,0.7647,-0.8055
2017-7-6,18:41:27:243788003,viktor,1,2.0718,-0.6251,-2.0301,-0.8606,-1.5571,-3.1226
2017-7-6,18:41:27:444087982,viktor,1,-0.3214,-0.4604,0.4207,1.6924,0.1567,1.5470
2017-7-6,18:41:27:644043982,viktor,1,1.1274,-0.7359,-1.5619,-0.1920,0.7372,1.6595
2017-7-6,18:41:27:843863010,viktor,1,0.2579,0.5478,-0.3766,-1.2150,1.0273,-1.6078
2017-7-6,18:41:28:43785989,viktor,1,1.9448,-0.8422,-1.5018,0.1738,-1.1844,-2.8874
2017-7-6,18:41:28:243790984,viktor,1,-0.2830,-0.4669,0.2995,1.7716,-0.1644,1.6094
2017-7-6,18:41:28:443786978,viktor,1,1.4569,-0.7593,-1.4685,-0.8708,1.4298,1.3018
2017-7-6,18:41:28:643796980,viktor,1,0.1009,0.5694,-0.2537,-1.0239,0.4520,-2.0093
2017-7-6,18:41:28:843482971,viktor,1,2.2524,-0.6725,-1.5345,0.3306,-1.3405,-2.4568
2017-7-6,18:41:29:43492019,viktor,1,-0.3107,-0.4753,0.2511,1.4345,0.4932,2.6039
2017-7-6,18:41:29:243785977,viktor,1,1.1425,-0.6670,-1.4883,-0.5142,1.7420,1.0374
2017-7-6,18:41:29:644186973,viktor,1,0.0910,0.5971,-0.3650,-1.1412,0.6956,-2.5507
2017-7-6,18:41:29:844514012,viktor,1,0.3721,-1.0194,-0.1055,0.7235,0.2644,2.9799
2017-7-6,18:41:30:43461024,viktor,1,0.7464,0.0997,-0.9234,-0.7942,1.6371,0.5229
2017-7-6,18:41:30:244096994,viktor,1,0.5120,0.2545,-0.5186,-0.4484,0.3885,-2.0933
2017-7-6,18:41:30:444131016,viktor,1,1.3911,-0.7784,-1.1806,0.2088,-0.7389,-2.4855
2017-7-6,18:41:30:644095003,viktor,1,0.0126,-0.7357,0.2791,0.8628,0.2116,3.1718
2017-7-6,18:41:30:844144999,viktor,1,0.6719,-0.2953,-1.2923,-0.7069,2.5477,1.4616
2017-7-6,18:41:31:44103026,viktor,1,0.2211,0.4430,-0.3829,-0.2095,0.2939,-2.7534
2017-7-6,18:41:31:244095027,viktor,1,1.4923,-0.9805,-1.3073,0.7244,-0.6169,-1.5341
2017-7-6,18:41:31:444195985,viktor,1,-0.0214,-0.6875,0.2023,0.7380,0.3212,3.3360
2017-7-6,18:41:31:644088983,viktor,1,0.8462,-0.2769,-1.2656,-0.7521,2.7552,0.4914
2017-7-6,18:41:31:844290971,viktor,1,0.6492,0.0447,-0.6004,-0.3472,-0.9919,-3.7112
2017-7-6,18:41:32:44412016,viktor,1,0.3148,-0.7977,-0.5219,-0.2382,-1.0992,-0.8250
2017-7-6,18:41:32:244180023,viktor,1,0.3153,-0.7372,-0.0917,1.2562,0.8674,2.0561
2017-7-6,18:41:32:444288015,viktor,1,0.6530,-0.2793,-1.2482,-0.6307,1.8729,0.4879
2017-7-6,18:41:32:644001007,viktor,1,0.3861,0.1721,-0.5666,-0.8038,-3.2344,-2.6360
2017-7-6,18:41:32:844574987,viktor,1,0.3998,-0.6291,-0.3679,0.5703,-0.6221,-1.3136
2017-7-6,18:41:33:44098973,viktor,1,0.2652,-1.1865,-0.6031,1.9984,-0.1268,4.7609
2017-7-6,18:41:33:244099974,viktor,1,0.6163,0.3931,-0.8186,-0.5807,0.9951,0.4938
2017-7-6,18:41:33:444100022,viktor,1,0.6884,0.1945,-0.5973,-0.1664,-0.6459,-4.2094
2017-7-6,18:41:33:644191026,viktor,1,0.6766,-0.6027,-0.5957,1.2092,-0.8669,-0.2208
2017-7-6,18:41:33:845041990,viktor,1,1.2462,-1.0970,-1.2661,0.8019,3.7504,4.2194
2017-7-6,18:41:34:44417023,viktor,1,0.6902,0.2925,-0.7875,-0.6513,0.6676,0.3298
2017-7-6,18:41:34:244325995,viktor,1,1.7035,0.0427,-1.3133,-0.2914,-1.3543,-3.4309
2017-7-6,18:41:34:444091022,viktor,1,-0.0143,-0.7721,0.1803,0.4615,0.4791,-0.2897
2017-7-6,18:41:34:644203007,viktor,1,1.3197,-0.9629,-1.1216,0.7981,1.1768,3.9911
2017-7-6,18:41:34:844090998,viktor,1,0.3959,0.6091,-0.4850,-1.0188,1.0059,0.3189
2017-7-6,18:41:35:44439017,viktor,1,2.4020,-0.3053,-1.5246,0.5959,-0.1696,-2.7889
2017-7-6,18:41:35:244099020,viktor,1,0.2283,-0.6772,-0.0179,1.0374,-0.0502,1.0994
2017-7-6,18:41:35:444087982,viktor,1,1.9781,-0.9954,-1.5497,0.3723,-1.6209,2.7032
2017-7-6,18:41:35:644155979,viktor,1,0.3369,0.5638,-0.4355,-0.8955,0.5675,-1.2850
2017-7-6,18:41:35:844206988,viktor,1,2.1533,-0.1946,-1.6876,-0.1620,-3.0431,-2.7556
2017-7-6,18:41:36:43824970,viktor,1,-0.2290,-0.4093,0.2184,1.7072,0.6653,1.4187
2017-7-6,18:41:36:243215978,viktor,1,2.1038,-1.3857,-1.7988,0.6835,-1.4037,2.6873
2017-7-6,18:41:36:444151997,viktor,1,0.1414,0.6843,-0.4023,-1.0477,0.7611,-1.1692
2017-7-6,18:41:36:644174993,viktor,1,1.8622,-0.3083,-1.4828,-0.1417,-1.0501,-2.4033
2017-7-6,18:41:36:844461977,viktor,1,-0.3456,-0.2766,0.2606,1.7710,0.0538,1.4865
2017-7-6,18:41:37:44184982,viktor,1,1.3186,-0.9389,-1.4681,-0.4673,0.4596,2.0557
2017-7-6,18:41:37:244237005,viktor,1,-0.0800,0.6605,-0.2783,-0.7325,1.2551,-1.4915
2017-7-6,18:41:37:444091975,viktor,1,2.1071,-0.7449,-1.7629,-0.6277,-1.3074,-2.6926
2017-7-6,18:41:37:644170999,viktor,1,-0.2603,-0.4478,0.3415,1.5805,0.3216,1.5659
2017-7-6,18:41:37:844093978,viktor,1,1.4772,-0.8562,-1.7317,0.0179,0.3630,1.7240
2017-7-6,18:41:38:44143974,viktor,1,0.0806,0.5085,-0.3042,-0.9102,0.4522,-1.9131
2017-7-6,18:41:38:244280993,viktor,1,1.9413,-0.5126,-1.6608,0.1292,-1.2376,-2.6123
2017-7-6,18:41:38:444171011,viktor,1,-0.2312,-0.3302,0.1919,1.3376,-0.1796,1.3934
2017-7-6,18:41:38:644091010,viktor,1,1.6162,-1.0251,-1.4467,-0.5226,2.4097,1.9892
2017-7-6,18:41:38:844476997,viktor,1,0.2790,0.4578,-0.6927,-0.6939,-1.1972,-2.6503
2017-7-6,18:41:39:44112980,viktor,1,1.5764,-0.9121,-1.1034,-1.2572,-1.3011,-2.2168
2017-7-6,18:41:39:244090020,viktor,1,0.1160,-0.5935,0.0978,1.6695,0.7039,1.6784
2017-7-6,18:41:39:645205974,viktor,1,1.8378,-0.8867,-1.8091,0.2465,-0.1640,2.4314
2017-7-6,18:41:39:845191001,viktor,1,1.6558,-1.1608,-1.6414,-0.9638,-0.1020,-2.7226
2017-7-6,18:41:40:45189976,viktor,1,-0.0682,-0.5827,0.2631,0.7697,0.4966,2.1268
2017-7-6,18:41:40:245190978,viktor,1,1.6433,-0.7623,-1.6352,0.3259,1.8747,2.0285
2017-7-6,18:41:40:445416986,viktor,1,0.0323,0.7468,-0.3020,-0.9198,-0.4539,-2.3450
2017-7-6,18:41:40:645366013,viktor,1,1.4511,-1.4569,-1.3175,-1.1827,-0.3832,-2.6552
2017-7-6,18:41:40:845245003,viktor,1,0.2469,-0.8777,0.0393,1.1548,0.2729,2.5084
2017-7-6,18:41:41:45000970,viktor,1,0.9720,-0.8333,-1.5486,0.1873,1.9767,1.8597
2017-7-6,18:41:41:245258986,viktor,1,0.2455,0.6253,-0.3330,-1.0865,-0.3544,-3.2547
2017-7-6,18:41:41:445195972,viktor,1,1.0339,-1.0697,-0.7644,0.0771,0.4894,-2.3946
2017-7-6,18:41:41:645344972,viktor,1,0.1602,-0.7462,0.1590,1.3125,0.2959,2.8204
2017-7-6,18:41:41:845094978,viktor,1,0.8499,-0.8251,-1.1908,-0.2057,3.2571,2.5232
2017-7-6,18:41:42:45322000,viktor,1,0.5181,0.4541,-0.5587,-1.2595,-0.5024,-3.7196
2017-7-6,18:41:42:245438992,viktor,1,1.1465,-1.3911,-0.9129,-0.0436,-0.2951,-1.7984
2017-7-6,18:41:42:445303022,viktor,1,0.2688,-0.9483,0.1684,0.6596,0.5318,3.9883
2017-7-6,18:41:42:645237982,viktor,1,0.8749,0.0732,-0.9376,-0.9667,2.2051,0.9234
2017-7-6,18:41:42:845281004,viktor,1,0.6615,0.2116,-0.6210,-0.4785,-0.6707,-3.8833
2017-7-6,18:41:43:45174002,viktor,1,0.6249,-0.8333,-0.5629,0.2814,-0.1302,-0.5526
2017-7-6,18:41:43:245280027,viktor,1,0.3420,-0.8080,-0.1825,1.6620,0.6675,3.7122
2017-7-6,18:41:43:445196986,viktor,1,0.5492,0.1068,-0.8174,-1.0348,1.6307,0.8128
2017-7-6,18:41:43:645256996,viktor,1,0.5436,0.2445,-0.5840,-0.1653,-0.7378,-3.9216
2017-7-6,18:41:43:845188975,viktor,1,0.7685,-0.8873,-0.9159,0.6274,0.2246,-0.3792
2017-7-6,18:41:44:45346975,viktor,1,0.3271,-0.8696,0.0837,0.8455,1.2712,3.9816
2017-7-6,18:41:44:245326995,viktor,1,0.7219,0.0007,-0.9557,-0.8199,1.4785,0.4664
2017-7-6,18:41:44:445865988,viktor,1,0.4961,0.1379,-0.5977,-0.7119,-0.6990,-3.7352
2017-7-6,18:41:44:645335972,viktor,1,0.3483,-0.7161,-0.3239,0.8731,1.2440,-0.0346
2017-7-6,18:41:44:845435976,viktor,1,0.4658,-0.8140,-0.2076,1.4021,0.7771,3.6651
2017-7-6,18:41:45:45316994,viktor,1,0.5513,-0.2032,-0.9637,-0.3653,2.5139,1.7398
2017-7-6,18:41:45:244395971,viktor,1,0.5534,0.2569,-0.7178,-0.9096,-0.1007,-3.8175
2017-7-6,18:41:45:445186018,viktor,1,0.0100,-0.5023,0.2584,0.7407,-0.1302,-0.4238
2017-7-6,18:41:45:645357012,viktor,1,2.0258,-1.1844,-2.0314,1.2969,1.4595,3.4671
2017-7-6,18:41:45:845194995,viktor,1,0.2188,0.7020,-0.5890,-0.7212,1.0834,0.4503
2017-7-6,18:41:46:45387029,viktor,1,1.9487,-0.7106,-1.7329,-0.4742,-1.0549,-2.1647
2017-7-6,18:41:46:245247006,viktor,1,0.2392,-0.4158,-0.0046,1.6772,-0.2386,0.3656
2017-7-6,18:41:46:445190012,viktor,1,1.2220,-0.9704,-1.3554,1.0966,-0.0708,3.9763
2017-7-6,18:41:46:645887017,viktor,1,0.3096,0.5681,-0.4676,-0.8805,0.5070,0.0050
2017-7-6,18:41:46:846045970,viktor,1,1.6372,-0.2746,-1.6614,-0.2506,-0.0226,-3.0963
2017-7-6,18:41:47:45189976,viktor,1,0.3235,-0.4959,-0.2052,1.8964,-0.9607,0.1197
2017-7-6,18:41:47:245186984,viktor,1,1.0392,-1.1506,-0.7468,1.3865,0.8436,3.7226
2017-7-6,18:41:47:445188999,viktor,1,0.6249,0.3931,-0.8757,-1.5311,1.4148,0.3614
2017-7-6,18:41:47:645211994,viktor,1,1.7077,-0.3322,-1.6153,-0.0092,-0.4549,-3.2637
2017-7-6,18:41:47:845798015,viktor,1,0.0734,-0.5264,-0.0569,1.2335,0.0552,0.2093
2017-7-6,18:41:48:45557975,viktor,1,1.2824,-1.4286,-0.9740,0.3256,-0.4696,4.1224
2017-7-6,18:41:48:245187997,viktor,1,0.3904,0.5992,-0.5803,-1.0268,1.4703,-0.4019
2017-7-6,18:41:48:445188999,viktor,1,2.1621,-0.9720,-1.8413,-0.0552,-1.0511,-3.3583
2017-7-6,18:41:48:645410001,viktor,1,-0.3003,-0.3786,0.3061,1.4397,-0.2852,1.1340
2017-7-6,18:41:48:845471024,viktor,1,2.0204,-1.3120,-1.9357,0.0358,-0.2155,1.8135
2017-7-6,18:41:49:45404970,viktor,1,-0.0730,0.8029,-0.2306,-0.8457,1.5501,-0.5071
2017-7-6,18:41:49:245191991,viktor,1,1.8886,-0.7514,-1.6753,-0.3527,-0.4882,-3.2033
2017-7-6,18:41:49:646390020,viktor,1,0.0572,-0.5089,0.1486,1.2829,-0.4402,1.0056
2017-7-6,18:41:49:846500992,viktor,1,-0.0640,0.6252,-0.2690,-0.1973,-0.7850,-1.5339
2017-7-6,18:41:50:46274006,viktor,1,1.8994,-0.8568,-1.1732,-0.0157,-2.8098,-2.7849
2017-7-6,18:41:50:246084988,viktor,1,-0.2309,-0.6106,0.4161,1.4184,0.0955,1.7329
2017-7-6,18:41:50:446456015,viktor,1,1.7914,-1.0290,-1.5865,-0.9120,1.8482,0.8159
2017-7-6,18:41:50:646313011,viktor,1,0.2969,0.5327,-0.3023,-0.5445,0.1253,-2.0030
2017-7-6,18:41:50:846358001,viktor,1,1.0740,-0.8725,-0.8796,-0.2563,-1.6576,-2.3358
2017-7-6,18:41:51:46150028,viktor,1,0.0484,-0.6835,0.2032,0.3188,1.5799,2.9861
2017-7-6,18:41:51:246549010,viktor,1,1.4136,-0.6794,-1.5436,0.1542,-0.0817,1.4591
2017-7-6,18:41:51:446321010,viktor,1,0.2652,0.4878,-0.3706,-0.2363,0.4071,-2.3590
2017-7-6,18:41:51:646390974,viktor,1,0.4871,-0.8421,-0.8666,-1.6579,-2.6170,-2.4682
2017-7-6,18:41:51:846656024,viktor,1,-0.0197,-0.6394,0.5398,1.6381,0.7154,1.7690
2017-7-6,18:41:52:46142995,viktor,1,0.4658,-0.4521,-1.2587,-0.7046,2.5998,1.0820
2017-7-6,18:41:52:246318995,viktor,1,0.3399,0.3569,-0.2968,-0.7335,-0.2199,-2.4694
2017-7-6,18:41:52:446317970,viktor,1,1.0831,-0.7948,-0.8893,0.4499,-1.0562,-2.3700
2017-7-6,18:41:52:646381974,viktor,1,-0.0970,-0.7655,0.3160,1.0373,0.5449,3.0650
2017-7-6,18:41:52:846324026,viktor,1,0.8833,-0.4837,-1.3555,-0.3082,2.1414,0.7601
2017-7-6,18:41:53:46320974,viktor,1,0.2617,0.3784,-0.2699,-0.6031,-0.9562,-3.2054
2017-7-6,18:41:53:246647000,viktor,1,1.2486,-1.0443,-1.1869,0.3092,-0.8083,-1.4450
2017-7-6,18:41:53:446806013,viktor,1,0.3222,-0.8327,0.0814,1.2623,0.6003,2.4923
2017-7-6,18:41:53:646328985,viktor,1,0.5763,-0.0570,-1.0116,-0.9805,2.3667,0.6182
2017-7-6,18:41:53:846316993,viktor,1,0.7347,-0.0398,-0.7202,-0.3192,-1.2568,-3.7721
2017-7-6,18:41:54:46301007,viktor,1,0.6656,-0.6742,-0.7101,0.4923,0.7677,-0.2123
2017-7-6,18:41:54:246366024,viktor,1,0.1230,-0.7190,-0.0688,0.8890,1.3245,3.8690
2017-7-6,18:41:54:446367025,viktor,1,0.6863,0.0451,-0.8131,-0.6326,2.0735,0.7649
2017-7-6,18:41:54:646229982,viktor,1,0.7351,0.0668,-0.7293,-0.7821,-0.2076,-3.6428
2017-7-6,18:41:54:846147000,viktor,1,0.3430,-0.5557,-0.3344,1.2963,-0.2649,-0.0427
2017-7-6,18:41:55:46311974,viktor,1,1.1376,-1.4487,-0.8802,0.4997,1.3742,4.0802
2017-7-6,18:41:55:246369004,viktor,1,0.3588,0.3928,-0.4930,-1.1294,1.7763,0.1063
2017-7-6,18:41:55:446394026,viktor,1,1.3009,0.0160,-1.1570,0.1085,-1.3788,-3.4147
2017-7-6,18:41:55:646311998,viktor,1,0.6733,-0.5709,-0.4719,1.4452,-0.4082,-0.4545
2017-7-6,18:41:55:846446990,viktor,1,0.2824,-1.0712,-0.1903,0.3566,2.7196,4.1176
2017-7-6,18:41:56:46630024,viktor,1,0.6725,0.1355,-0.6796,-1.5940,0.8571,0.1896
2017-7-6,18:41:56:246218025,viktor,1,2.0931,-0.1913,-1.2651,0.4829,0.6887,-2.7301
2017-7-6,18:41:56:446332991,viktor,1,-0.1539,-0.5649,0.1979,1.3564,-0.5196,1.1376
2017-7-6,18:41:56:646315991,viktor,1,0.5520,-1.3390,-0.4622,0.0673,2.2955,3.8248
2017-7-6,18:41:56:846435010,viktor,1,0.2079,0.5152,-0.5369,-1.0034,1.3524,-0.4663
2017-7-6,18:41:57:46317994,viktor,1,0.7805,-0.1630,-0.7668,-0.3485,0.6677,-3.8409
2017-7-6,18:41:57:246320009,viktor,1,0.7673,-0.5002,-0.3343,1.9789,0.2538,1.8423
2017-7-6,18:41:57:447309017,viktor,1,1.0636,-1.4228,-0.7280,0.6261,1.6210,4.0704
2017-7-6,18:41:57:646381974,viktor,1,0.5360,0.4495,-0.6277,-1.4218,0.8954,-0.1986
2017-7-6,18:41:57:846421003,viktor,1,1.1062,0.2691,-1.1530,0.4989,2.2414,-2.7616
2017-7-6,18:41:58:46312987,viktor,1,0.0736,-0.4922,0.0573,1.7612,-0.3820,1.3601
2017-7-6,18:41:58:246312022,viktor,1,2.4129,-0.9930,-1.6776,0.1876,-0.5931,4.0923
2017-7-6,18:41:58:446292996,viktor,1,0.1346,0.2956,-0.2989,-1.3076,-0.1234,-1.1729
2017-7-6,18:41:58:646458029,viktor,1,2.0737,-0.8153,-1.5126,0.0245,-0.8815,-2.5712
2017-7-6,18:41:58:846611976,viktor,1,-0.0128,-0.5419,0.1339,1.9380,0.2115,1.0216
2017-7-6,18:41:59:46310007,viktor,1,1.3260,-1.0160,-1.2317,-0.4349,-1.0917,3.2953
2017-7-6,18:41:59:246541023,viktor,1,0.3065,0.3621,-0.2656,-0.7776,0.6604,-1.7030
2017-7-6,18:41:59:647787988,viktor,1,1.8010,-0.2662,-1.4723,0.5338,1.4716,-3.1814
2017-7-6,18:41:59:847917020,viktor,1,1.0530,-0.9757,-1.4006,0.3723,-1.5743,3.0169
2017-7-6,18:42:0:48098981,viktor,1,0.3386,0.5029,-0.5994,-0.8009,0.9152,-1.0596
2017-7-6,18:42:0:247888028,viktor,1,2.0999,-0.4977,-1.7475,-0.4670,-1.1312,-2.9751
2017-7-6,18:42:0:447902977,viktor,1,-0.1015,-0.3327,0.2241,1.4819,-0.3209,0.9335
2017-7-6,18:42:0:647889018,viktor,1,1.6536,-1.5019,-1.6915,1.1033,-0.6014,3.3299
2017-7-6,18:42:0:847962975,viktor,1,0.6975,0.7000,-0.5526,-0.8437,0.0453,-0.6307
2017-7-6,18:42:1:47061979,viktor,1,2.1604,-0.7054,-1.7276,-0.1344,-1.2329,-3.8290
2017-7-6,18:42:1:247889995,viktor,1,-0.1945,-0.4005,0.2431,1.5492,0.5895,1.3939
2017-7-6,18:42:1:447930991,viktor,1,1.2948,-1.1655,-1.4757,0.5115,-0.2046,2.2225
2017-7-6,18:42:1:647885978,viktor,1,0.4646,0.5443,-0.5110,-1.1969,0.6328,-1.1749
2017-7-6,18:42:1:848389983,viktor,1,1.7894,-0.3904,-1.9480,-0.9552,-1.2712,-3.5900
2017-7-6,18:42:2:47996997,viktor,1,-0.0955,-0.6285,0.4973,1.5053,1.2003,0.9374
2017-7-6,18:42:2:247888982,viktor,1,1.4781,-1.1853,-1.7192,0.5543,-0.5533,2.2294
2017-7-6,18:42:2:447887003,viktor,1,0.0610,0.6088,-0.2998,-1.3043,1.0867,-1.0139
2017-7-6,18:42:2:647931993,viktor,1,2.2372,-0.6854,-1.4495,0.3014,-2.7234,-3.5384
2017-7-6,18:42:2:847940027,viktor,1,-0.1941,-0.5611,0.2541,1.6146,0.0321,1.1783
2017-7-6,18:42:3:48004984,viktor,1,1.5353,-1.4302,-1.5545,-0.0694,0.6472,2.7075
2017-7-6,18:42:3:248158991,viktor,1,0.2110,0.4338,-0.4564,-1.0449,1.1008,-0.8131
2017-7-6,18:42:3:447791993,viktor,1,1.8636,-0.6660,-1.7562,-0.6702,-0.8877,-3.1638
2017-7-6,18:42:3:648060977,viktor,1,0.0004,-0.4344,0.0064,1.6538,-0.3985,1.0642
2017-7-6,18:42:3:847971975,viktor,1,1.3070,-0.8844,-1.2486,0.2838,-0.4066,3.1520
2017-7-6,18:42:4:47905981,viktor,1,0.4826,0.4428,-0.6635,-0.8084,1.0258,-0.2486
2017-7-6,18:42:4:248048007,viktor,1,1.3245,-0.1618,-1.4567,-0.0516,-0.4219,-3.3947
2017-7-6,18:42:4:447968006,viktor,1,0.1559,-0.3419,-0.0562,1.7709,-1.1039,0.9825
2017-7-6,18:42:4:647886991,viktor,1,1.6612,-1.0635,-1.7257,0.6958,0.2348,3.2805
2017-7-6,18:42:4:848375022,viktor,1,0.0569,0.6501,-0.4778,-0.7642,0.9119,-0.1253
2017-7-6,18:42:5:47438025,viktor,1,2.2659,-0.3428,-1.8324,0.4549,-1.6423,-3.9855
2017-7-6,18:42:5:248082995,viktor,1,0.2960,-0.5163,-0.0078,0.5296,0.5989,1.1563
2017-7-6,18:42:5:447887003,viktor,1,1.6860,-1.1589,-1.3615,2.0340,-2.1429,3.6286
2017-7-6,18:42:5:647895991,viktor,1,0.4507,0.4460,-0.5766,-0.9489,1.8194,0.3034
2017-7-6,18:42:5:848201990,viktor,1,1.8635,-0.3042,-1.6556,-0.3112,-1.2355,-2.8084
2017-7-6,18:42:6:48170983,viktor,1,0.0140,-0.4324,0.3076,1.3597,0.6172,1.0107
2017-7-6,18:42:6:248000979,viktor,1,1.2719,-1.2297,-1.5905,0.8648,0.1483,2.7606
2017-7-6,18:42:6:447714984,viktor,1,0.0338,0.5489,-0.2989,-1.0635,1.4015,-0.7156
2017-7-6,18:42:6:647388994,viktor,1,3.1014,-1.1784,-1.6447,-0.2005,-0.8814,-2.4102
2017-7-6,18:42:6:847509026,viktor,1,-0.1982,-0.4792,0.4142,1.7190,-0.8816,0.6307
2017-7-6,18:42:7:47388017,viktor,1,1.4323,-1.6934,-1.7585,1.4923,-0.1107,3.0006
2017-7-6,18:42:7:248098015,viktor,1,0.2797,0.7462,-0.2093,-1.1484,0.9079,0.1047
2017-7-6,18:42:7:447926998,viktor,1,2.0100,-1.3848,-1.8454,-1.2014,-1.5051,-2.8117
2017-7-6,18:42:7:647119998,viktor,1,-0.3401,-0.4291,0.1617,2.8793,-0.6006,0.3411
2017-7-6,18:42:7:847541987,viktor,1,1.6273,-1.5683,-1.6024,0.9896,-1.6096,2.9085
2017-7-6,18:42:8:48179984,viktor,1,0.3305,0.6290,-0.4469,-1.3065,1.4154,-0.6471
2017-7-6,18:42:8:249091982,viktor,1,2.5437,-1.0212,-1.8044,0.2976,0.2295,-3.8057
2017-7-6,18:42:8:447944998,viktor,1,-0.2212,-0.4954,0.2765,1.1100,-0.0002,0.8717
2017-7-6,18:42:8:647882997,viktor,1,2.1957,-1.6406,-1.5082,0.6921,-0.5088,4.1695
2017-7-6,18:42:8:848309993,viktor,1,0.3041,0.5481,-0.4783,-0.9725,0.7601,-0.2831
2017-7-6,18:42:9:47896027,viktor,1,1.1003,-0.1855,-1.1080,0.2312,-0.4310,-3.3563
2017-7-6,18:42:9:248063027,viktor,1,0.1752,-0.6436,-0.0174,1.1191,0.0664,0.9163
2017-7-6,18:41:9:644096970,viktor,1,-0.2516,-0.4963,0.3071,2.0852,-0.3007,1.0303
2017-7-6,18:41:9:844200015,viktor,1,0.1541,0.5056,-0.3434,-1.1459,0.8989,-1.3216
2017-7-6,18:41:10:43260991,viktor,1,1.9922,-0.6452,-1.7328,-0.2136,-0.9863,-3.1033
2017-7-6,18:41:10:244078993,viktor,1,-0.3260,-0.5587,0.4049,1.8821,0.2672,1.5965
2017-7-6,18:41:10:443292975,viktor,1,1.3184,-0.6423,-1.5164,-0.9396,1.6605,1.2552
2017-7-6,18:41:10:644079983,viktor,1,0.1467,0.5970,-0.3198,-0.7140,0.0096,-2.1076
2017-7-6,18:41:10:844272017,viktor,1,2.5444,-0.8380,-1.6574,-0.3850,-1.6781,-2.2061
2017-7-6,18:41:11:44230997,viktor,1,-0.2872,-0.4114,0.2912,1.8488,0.0483,1.8109
2017-7-6,18:41:11:244084000,viktor,1,1.1206,-0.4732,-1.4958,-0.5893,1.7536,0.8586
2017-7-6,18:41:11:444181025,viktor,1,0.0760,0.5909,-0.2805,-0.7658,0.1748,-2.2486
2017-7-6,18:41:11:644079983,viktor,1,1.5612,-0.8274,-1.2085,0.3613,-0.9100,-1.7856
2017-7-6,18:41:11:844088017,viktor,1,-0.1821,-0.5629,0.3304,1.2049,0.6841,2.8965
2017-7-6,18:41:12:44098019,viktor,1,0.7478,0.0221,-0.9999,-0.5941,1.5670,0.6555
2017-7-6,18:41:12:244144976,viktor,1,0.3289,0.3150,-0.3559,-0.8614,-0.6510,-3.1429
2017-7-6,18:41:12:444482982,viktor,1,0.7924,-0.7501,-0.9489,0.8948,0.3867,-0.9686
2017-7-6,18:41:12:644222974,viktor,1,0.1455,-0.8557,0.0778,0.5765,0.5265,3.5442
2017-7-6,18:41:12:844453990,viktor,1,0.6747,0.0492,-1.0119,-0.5130,1.1911,0.3007
2017-7-6,18:41:13:44224977,viktor,1,0.5867,0.1766,-0.5779,-1.0370,-1.4440,-3.7022
2017-7-6,18:41:13:244171023,viktor,1,0.5098,-0.6207,-0.5224,0.6107,0.5520,-0.7763
2017-7-6,18:41:13:444392025,viktor,1,0.1756,-0.7950,0.0050,0.8819,0.3990,3.6203
2017-7-6,18:41:13:643912971,viktor,1,0.8005,-0.0926,-1.0974,-0.6624,1.3192,0.7996
2017-7-6,18:41:13:844072997,viktor,1,0.4607,0.1596,-0.5189,-1.0857,-0.9809,-3.4941
2017-7-6,18:41:14:44257998,viktor,1,0.7968,-0.5757,-0.9307,0.8380,-0.0965,-1.0195
2017-7-6,18:41:14:244077026,viktor,1,0.1748,-0.7464,-0.0874,1.4193,0.6862,3.9250
2017-7-6,18:41:14:444401979,viktor,1,0.7623,0.0852,-0.9377,-0.5816,0.8233,0.6040
2017-7-6,18:41:14:644079029,viktor,1,0.4853,0.2162,-0.6273,-1.0647,-0.9422,-3.7207
2017-7-6,18:41:14:844129979,viktor,1,0.3811,-0.6243,-0.3428,0.6405,0.2760,-0.5492
2017-7-6,18:41:15:44386029,viktor,1,0.7920,-0.7865,-0.7552,1.0906,0.8424,3.6259
2017-7-6,18:41:15:244203984,viktor,1,0.4474,0.6514,-0.8315,0.2637,1.3658,1.5313
2017-7-6,18:41:15:444078981,viktor,1,1.1744,0.0092,-1.3006,-0.7908,-0.5753,-3.8296
2017-7-6,18:41:15:644366025,viktor,1,0.4350,-0.9403,-0.1728,-0.1924,-0.9122,-0.1406
2017-7-6,18:41:15:844084978,viktor,1,0.3790,-0.8099,-0.2076,1.7108,1.1535,3.4969
